Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),date,DayName,MonthName,Year,Quarter,Month,Season,temp_avg_karnataka
SR,Karnataka,8775,500.0,180.2,2016-01-22,Friday,January,2016,1,1,Winter,24.025972222222226
SR,Karnataka,8658,500.0,179.8,2016-01-23,Saturday,January,2016,1,1,Winter,24.27638888888889
SR,Karnataka,9073,500.0,187.2,2016-01-25,Monday,January,2016,1,1,Winter,25.356111111111105
SR,Karnataka,8552,800.0,178.4,2016-01-26,Tuesday,January,2016,1,1,Winter,25.192638888888883
SR,Karnataka,8981,800.0,189.6,2016-01-27,Wednesday,January,2016,1,1,Winter,25.000416666666663
SR,Karnataka,8994,500.0,191.2,2016-01-28,Thursday,January,2016,1,1,Winter,24.712083333333343
SR,Karnataka,9137,500.0,194.0,2016-01-29,Friday,January,2016,1,1,Winter,24.536805555555567
SR,Karnataka,9015,500.0,193.0,2016-01-30,Saturday,January,2016,1,1,Winter,24.185277777777777
SR,Karnataka,8649,500.0,184.2,2016-01-31,Sunday,January,2016,1,1,Winter,24.309722222222213
SR,Karnataka,9054,500.0,191.8,2016-02-01,Monday,February,2016,1,2,Winter,24.300694444444453
SR,Karnataka,9087,450.0,194.3,2016-02-02,Tuesday,February,2016,1,2,Winter,24.713472222222222
SR,Karnataka,9176,600.0,193.6,2016-02-03,Wednesday,February,2016,1,2,Winter,24.589166666666667
SR,Karnataka,9223,500.0,196.2,2016-02-04,Thursday,February,2016,1,2,Winter,24.556249999999988
SR,Karnataka,9012,400.0,194.5,2016-02-05,Friday,February,2016,1,2,Winter,24.430277777777782
SR,Karnataka,8808,500.0,192.1,2016-02-06,Saturday,February,2016,1,2,Winter,24.592777777777762
SR,Karnataka,8484,500.0,188.7,2016-02-07,Sunday,February,2016,1,2,Winter,25.70500000000001
SR,Karnataka,9209,500.0,197.0,2016-02-08,Monday,February,2016,1,2,Winter,26.368750000000002
SR,Karnataka,9191,500.0,200.0,2016-02-09,Tuesday,February,2016,1,2,Winter,26.116805555555555
SR,Karnataka,9354,400.0,190.6,2016-02-10,Wednesday,February,2016,1,2,Winter,26.058611111111112
SR,Karnataka,9323,700.0,199.6,2016-02-11,Thursday,February,2016,1,2,Winter,26.234166666666667
SR,Karnataka,9397,600.0,201.8,2016-02-12,Friday,February,2016,1,2,Winter,26.346388888888892
SR,Karnataka,9160,400.0,198.3,2016-02-13,Saturday,February,2016,1,2,Winter,26.259861111111114
SR,Karnataka,8598,400.0,183.6,2016-02-14,Sunday,February,2016,1,2,Winter,25.836805555555564
SR,Karnataka,9095,0.0,195.0,2016-02-15,Monday,February,2016,1,2,Winter,25.38638888888888
SR,Karnataka,9224,0.0,197.7,2016-02-16,Tuesday,February,2016,1,2,Winter,25.873055555555556
SR,Karnataka,9191,450.0,197.2,2016-02-17,Wednesday,February,2016,1,2,Winter,25.714444444444435
SR,Karnataka,9119,800.0,194.0,2016-02-18,Thursday,February,2016,1,2,Winter,26.29333333333334
SR,Karnataka,9128,500.0,197.0,2016-02-19,Friday,February,2016,1,2,Winter,26.47152777777778
SR,Karnataka,9267,600.0,199.7,2016-02-20,Saturday,February,2016,1,2,Winter,27.382361111111106
SR,Karnataka,8810,400.0,194.8,2016-02-21,Sunday,February,2016,1,2,Winter,27.973055555555568
SR,Karnataka,9206,500.0,204.3,2016-02-22,Monday,February,2016,1,2,Winter,28.432500000000005
SR,Karnataka,9359,0.0,201.3,2016-02-23,Tuesday,February,2016,1,2,Winter,27.905972222222225
SR,Karnataka,9035,0.0,204.1,2016-02-24,Wednesday,February,2016,1,2,Winter,27.71902777777777
SR,Karnataka,9232,500.0,207.0,2016-02-26,Friday,February,2016,1,2,Winter,28.227638888888894
SR,Karnataka,8605,800.0,193.0,2016-02-28,Sunday,February,2016,1,2,Winter,27.57763888888889
SR,Karnataka,9013,800.0,202.6,2016-02-28,Sunday,February,2016,1,2,Winter,27.57763888888889
SR,Karnataka,9232,350.0,208.1,2016-02-29,Monday,February,2016,1,2,Winter,27.45555555555555
SR,Karnataka,9133,400.0,205.8,2016-03-01,Tuesday,March,2016,1,3,Spring,26.730972222222228
SR,Karnataka,9113,0.0,203.9,2016-03-02,Wednesday,March,2016,1,3,Spring,26.789027777777775
SR,Karnataka,9026,0.0,201.2,2016-03-03,Thursday,March,2016,1,3,Spring,27.542777777777772
SR,Karnataka,9212,500.0,207.6,2016-03-04,Friday,March,2016,1,3,Spring,27.471944444444446
SR,Karnataka,9149,600.0,202.6,2016-03-05,Saturday,March,2016,1,3,Spring,27.56680555555556
SR,Karnataka,8565,800.0,195.3,2016-03-06,Sunday,March,2016,1,3,Spring,27.91652777777777
SR,Karnataka,9301,450.0,209.4,2016-03-08,Tuesday,March,2016,1,3,Spring,27.925555555555555
SR,Karnataka,9435,400.0,210.4,2016-03-09,Wednesday,March,2016,1,3,Spring,27.578888888888883
SR,Karnataka,9146,0.0,210.1,2016-03-10,Thursday,March,2016,1,3,Spring,28.222361111111102
SR,Karnataka,9343,800.0,208.4,2016-03-11,Friday,March,2016,1,3,Spring,28.618333333333325
SR,Karnataka,9068,800.0,207.8,2016-03-12,Saturday,March,2016,1,3,Spring,29.0076388888889
SR,Karnataka,8584,250.0,192.6,2016-03-13,Sunday,March,2016,1,3,Spring,29.285277777777782
SR,Karnataka,9163,600.0,205.5,2016-03-14,Monday,March,2016,1,3,Spring,29.35777777777778
SR,Karnataka,8694,1200.0,199.3,2016-03-15,Tuesday,March,2016,1,3,Spring,28.464999999999993
SR,Karnataka,9037,700.0,200.9,2016-03-16,Wednesday,March,2016,1,3,Spring,28.292083333333334
SR,Karnataka,8985,1000.0,198.7,2016-03-17,Thursday,March,2016,1,3,Spring,28.8651388888889
SR,Karnataka,8588,1200.0,194.3,2016-03-18,Friday,March,2016,1,3,Spring,29.870833333333337
SR,Karnataka,9009,1500.0,197.7,2016-03-19,Saturday,March,2016,1,3,Spring,29.869027777777774
SR,Karnataka,8677,400.0,195.1,2016-03-20,Sunday,March,2016,1,3,Spring,30.32652777777778
SR,Karnataka,9284,400.0,206.0,2016-03-21,Monday,March,2016,1,3,Spring,30.698055555555545
SR,Karnataka,9223,900.0,209.8,2016-03-22,Tuesday,March,2016,1,3,Spring,30.388194444444448
SR,Karnataka,9239,400.0,209.5,2016-03-24,Thursday,March,2016,1,3,Spring,30.64583333333333
SR,Karnataka,9343,871.0,210.7,2016-03-26,Saturday,March,2016,1,3,Spring,29.629861111111122
SR,Karnataka,8877,507.0,199.9,2016-03-27,Sunday,March,2016,1,3,Spring,29.261666666666663
SR,Karnataka,9374,600.0,209.6,2016-03-28,Monday,March,2016,1,3,Spring,29.39944444444445
SR,Karnataka,9508,500.0,214.6,2016-03-29,Tuesday,March,2016,1,3,Spring,29.72305555555556
SR,Karnataka,9411,500.0,210.9,2016-03-30,Wednesday,March,2016,1,3,Spring,30.398749999999993
SR,Karnataka,9363,500.0,213.0,2016-04-01,Friday,April,2016,2,4,Spring,30.474305555555556
SR,Karnataka,9369,0.0,208.7,2016-04-02,Saturday,April,2016,2,4,Spring,30.84388888888889
SR,Karnataka,9272,0.0,207.6,2016-04-03,Sunday,April,2016,2,4,Spring,30.8551388888889
SR,Karnataka,8682,0.0,198.0,2016-04-03,Sunday,April,2016,2,4,Spring,30.8551388888889
SR,Karnataka,9289,600.0,209.8,2016-04-04,Monday,April,2016,2,4,Spring,31.018194444444458
SR,Karnataka,9304,0.0,208.7,2016-04-05,Tuesday,April,2016,2,4,Spring,30.359027777777776
SR,Karnataka,9157,0.0,207.9,2016-04-06,Wednesday,April,2016,2,4,Spring,30.38722222222223
SR,Karnataka,9268,600.0,210.1,2016-04-07,Thursday,April,2016,2,4,Spring,31.061527777777776
SR,Karnataka,9020,700.0,200.6,2016-04-08,Friday,April,2016,2,4,Spring,31.13499999999999
SR,Karnataka,8980,0.0,195.0,2016-04-09,Saturday,April,2016,2,4,Spring,30.20472222222222
SR,Karnataka,8341,0.0,191.1,2016-04-10,Sunday,April,2016,2,4,Spring,30.291944444444443
SR,Karnataka,9331,500.0,204.2,2016-04-11,Monday,April,2016,2,4,Spring,31.09694444444445
SR,Karnataka,9551,0.0,208.9,2016-04-12,Tuesday,April,2016,2,4,Spring,31.684166666666663
SR,Karnataka,9284,0.0,211.2,2016-04-13,Wednesday,April,2016,2,4,Spring,31.43791666666667
SR,Karnataka,9309,0.0,209.5,2016-04-14,Thursday,April,2016,2,4,Spring,32.171805555555565
SR,Karnataka,8907,900.0,200.6,2016-04-15,Friday,April,2016,2,4,Spring,32.21236111111111
SR,Karnataka,9049,700.0,205.2,2016-04-16,Saturday,April,2016,2,4,Spring,31.91624999999999
SR,Karnataka,8471,0.0,194.8,2016-04-17,Sunday,April,2016,2,4,Spring,31.895416666666662
SR,Karnataka,9365,600.0,207.5,2016-04-18,Monday,April,2016,2,4,Spring,31.796527777777783
SR,Karnataka,9280,0.0,211.7,2016-04-19,Tuesday,April,2016,2,4,Spring,31.63388888888888
SR,Karnataka,9202,0.0,212.6,2016-04-20,Wednesday,April,2016,2,4,Spring,31.898472222222217
SR,Karnataka,9179,0.0,210.8,2016-04-21,Thursday,April,2016,2,4,Spring,31.913888888888877
SR,Karnataka,9104,600.0,207.0,2016-04-22,Friday,April,2016,2,4,Spring,32.030833333333334
SR,Karnataka,9092,0.0,204.7,2016-04-23,Saturday,April,2016,2,4,Spring,32.08736111111111
SR,Karnataka,8670,700.0,201.4,2016-04-24,Sunday,April,2016,2,4,Spring,32.052638888888886
SR,Karnataka,9211,0.0,205.1,2016-04-25,Monday,April,2016,2,4,Spring,31.971805555555566
SR,Karnataka,9122,600.0,205.1,2016-04-26,Tuesday,April,2016,2,4,Spring,31.58763888888889
SR,Karnataka,9232,0.0,208.9,2016-04-27,Wednesday,April,2016,2,4,Spring,31.360972222222227
SR,Karnataka,9146,600.0,209.9,2016-04-28,Thursday,April,2016,2,4,Spring,30.845416666666658
SR,Karnataka,9283,0.0,209.6,2016-04-29,Friday,April,2016,2,4,Spring,31.356111111111108
SR,Karnataka,9041,0.0,205.1,2016-04-30,Saturday,April,2016,2,4,Spring,31.374861111111116
SR,Karnataka,8570,600.0,194.3,2016-05-01,Sunday,May,2016,2,5,Spring,31.78097222222223
SR,Karnataka,9293,700.0,203.7,2016-05-02,Monday,May,2016,2,5,Spring,32.12444444444446
SR,Karnataka,9302,270.0,204.4,2016-05-03,Tuesday,May,2016,2,5,Spring,32.14402777777777
SR,Karnataka,8952,300.0,203.1,2016-05-04,Wednesday,May,2016,2,5,Spring,31.107361111111125
SR,Karnataka,8983,600.0,196.7,2016-05-05,Thursday,May,2016,2,5,Spring,30.966944444444437
SR,Karnataka,8622,0.0,183.2,2016-05-06,Friday,May,2016,2,5,Spring,29.651666666666667
SR,Karnataka,8404,0.0,183.1,2016-05-07,Saturday,May,2016,2,5,Spring,29.483055555555545
SR,Karnataka,7666,0.0,170.5,2016-05-08,Sunday,May,2016,2,5,Spring,29.16361111111111
SR,Karnataka,8745,900.0,188.7,2016-05-09,Monday,May,2016,2,5,Spring,29.879444444444434
SR,Karnataka,8657,600.0,193.8,2016-05-10,Tuesday,May,2016,2,5,Spring,29.901805555555555
SR,Karnataka,8501,0.0,178.8,2016-05-11,Wednesday,May,2016,2,5,Spring,29.633333333333326
SR,Karnataka,8141,0.0,171.7,2016-05-12,Thursday,May,2016,2,5,Spring,29.53125
SR,Karnataka,8379,300.0,180.5,2016-05-13,Friday,May,2016,2,5,Spring,30.080694444444458
SR,Karnataka,8152,0.0,176.9,2016-05-14,Saturday,May,2016,2,5,Spring,30.747638888888893
SR,Karnataka,7799,0.0,157.9,2016-05-15,Sunday,May,2016,2,5,Spring,30.286527777777778
SR,Karnataka,8084,0.0,174.1,2016-05-16,Monday,May,2016,2,5,Spring,29.25986111111111
SR,Karnataka,7932,600.0,177.2,2016-05-17,Tuesday,May,2016,2,5,Spring,28.4573611111111
SR,Karnataka,7609,600.0,156.8,2016-05-18,Wednesday,May,2016,2,5,Spring,27.620416666666657
SR,Karnataka,7190,0.0,149.0,2016-05-19,Thursday,May,2016,2,5,Spring,27.229027777777773
SR,Karnataka,7838,0.0,145.1,2016-05-20,Friday,May,2016,2,5,Spring,27.535833333333336
SR,Karnataka,7661,0.0,180.9,2016-05-21,Saturday,May,2016,2,5,Spring,28.645833333333332
SR,Karnataka,7584,200.0,177.6,2016-05-22,Sunday,May,2016,2,5,Spring,29.019861111111116
SR,Karnataka,8285,0.0,191.2,2016-05-23,Monday,May,2016,2,5,Spring,29.645694444444448
SR,Karnataka,8389,0.0,198.8,2016-05-24,Tuesday,May,2016,2,5,Spring,29.97916666666668
SR,Karnataka,8544,600.0,185.7,2016-05-25,Wednesday,May,2016,2,5,Spring,29.28736111111111
SR,Karnataka,8625,600.0,189.4,2016-05-26,Thursday,May,2016,2,5,Spring,28.569861111111113
SR,Karnataka,8902,0.0,186.1,2016-05-27,Friday,May,2016,2,5,Spring,29.141249999999996
SR,Karnataka,8539,0.0,177.0,2016-05-28,Saturday,May,2016,2,5,Spring,27.577638888888895
SR,Karnataka,7283,200.0,166.1,2016-05-29,Sunday,May,2016,2,5,Spring,27.141666666666666
SR,Karnataka,8012,0.0,177.8,2016-05-30,Monday,May,2016,2,5,Spring,27.71041666666666
SR,Karnataka,8020,0.0,175.9,2016-05-31,Tuesday,May,2016,2,5,Spring,27.937083333333327
SR,Karnataka,8153,0.0,171.6,2016-06-01,Wednesday,June,2016,2,6,Summer,27.013611111111114
SR,Karnataka,8102,0.0,160.1,2016-06-02,Thursday,June,2016,2,6,Summer,26.01083333333334
SR,Karnataka,7983,300.0,165.9,2016-06-03,Friday,June,2016,2,6,Summer,26.94194444444444
SR,Karnataka,7321,0.0,147.8,2016-06-04,Saturday,June,2016,2,6,Summer,26.33875
SR,Karnataka,6655,200.0,143.4,2016-06-05,Sunday,June,2016,2,6,Summer,26.635972222222215
SR,Karnataka,8013,0.0,160.0,2016-06-06,Monday,June,2016,2,6,Summer,26.251249999999995
SR,Karnataka,7626,0.0,163.0,2016-06-07,Tuesday,June,2016,2,6,Summer,26.287638888888893
SR,Karnataka,7337,0.0,154.0,2016-06-08,Wednesday,June,2016,2,6,Summer,25.79430555555555
SR,Karnataka,6917,0.0,145.0,2016-06-09,Thursday,June,2016,2,6,Summer,25.615694444444458
SR,Karnataka,6804,0.0,144.0,2016-06-10,Friday,June,2016,2,6,Summer,25.79111111111112
SR,Karnataka,6971,0.0,138.0,2016-06-11,Saturday,June,2016,2,6,Summer,26.127638888888892
SR,Karnataka,6441,0.0,132.0,2016-06-12,Sunday,June,2016,2,6,Summer,25.716805555555553
SR,Karnataka,6888,0.0,141.0,2016-06-13,Monday,June,2016,2,6,Summer,25.307083333333335
SR,Karnataka,7138,0.0,148.0,2016-06-14,Tuesday,June,2016,2,6,Summer,26.12555555555555
SR,Karnataka,7551,0.0,154.0,2016-06-15,Wednesday,June,2016,2,6,Summer,26.203611111111115
SR,Karnataka,7558,0.0,162.0,2016-06-16,Thursday,June,2016,2,6,Summer,26.524722222222223
SR,Karnataka,7982,0.0,165.0,2016-06-17,Friday,June,2016,2,6,Summer,26.43222222222221
SR,Karnataka,7712,200.0,159.0,2016-06-18,Saturday,June,2016,2,6,Summer,25.48027777777777
SR,Karnataka,6645,200.0,142.0,2016-06-19,Sunday,June,2016,2,6,Summer,25.36791666666666
SR,Karnataka,7539,0.0,159.0,2016-06-20,Monday,June,2016,2,6,Summer,24.79305555555555
SR,Karnataka,7366,0.0,155.0,2016-06-21,Tuesday,June,2016,2,6,Summer,24.263472222222234
SR,Karnataka,7257,0.0,150.7,2016-06-22,Wednesday,June,2016,2,6,Summer,23.96291666666666
SR,Karnataka,6658,0.0,137.7,2016-06-23,Thursday,June,2016,2,6,Summer,23.990833333333335
SR,Karnataka,6989,0.0,144.4,2016-06-24,Friday,June,2016,2,6,Summer,24.312222222222225
SR,Karnataka,6794,0.0,143.9,2016-06-25,Saturday,June,2016,2,6,Summer,24.199444444444453
SR,Karnataka,6738,300.0,141.4,2016-06-26,Sunday,June,2016,2,6,Summer,24.78736111111111
SR,Karnataka,7620,0.0,151.5,2016-06-27,Monday,June,2016,2,6,Summer,24.88013888888889
SR,Karnataka,7100,0.0,148.9,2016-06-28,Tuesday,June,2016,2,6,Summer,24.827361111111106
SR,Karnataka,6840,0.0,135.0,2016-06-29,Wednesday,June,2016,2,6,Summer,24.776527777777762
SR,Karnataka,7008,0.0,140.0,2016-06-30,Thursday,June,2016,2,6,Summer,25.07458333333334
SR,Karnataka,7138,200.0,140.0,2016-07-01,Friday,July,2016,3,7,Summer,25.40444444444444
SR,Karnataka,7098,0.0,139.0,2016-07-02,Saturday,July,2016,3,7,Summer,25.780833333333334
SR,Karnataka,6831,0.0,136.0,2016-07-03,Sunday,July,2016,3,7,Summer,25.73166666666667
SR,Karnataka,7298,200.0,152.4,2016-07-04,Monday,July,2016,3,7,Summer,25.516111111111115
SR,Karnataka,7224,250.0,150.0,2016-07-05,Tuesday,July,2016,3,7,Summer,25.538888888888884
SR,Karnataka,7168,0.0,148.1,2016-07-06,Wednesday,July,2016,3,7,Summer,25.401666666666664
SR,Karnataka,7320,0.0,149.6,2016-07-07,Thursday,July,2016,3,7,Summer,25.401111111111113
SR,Karnataka,7149,0.0,146.7,2016-07-08,Friday,July,2016,3,7,Summer,25.352916666666662
SR,Karnataka,6880,0.0,141.0,2016-07-09,Saturday,July,2016,3,7,Summer,25.335416666666656
SR,Karnataka,6593,0.0,126.8,2016-07-10,Sunday,July,2016,3,7,Summer,25.78041666666666
SR,Karnataka,7134,0.0,139.4,2016-07-11,Monday,July,2016,3,7,Summer,25.57208333333334
SR,Karnataka,7306,250.0,149.3,2016-07-12,Tuesday,July,2016,3,7,Summer,25.46430555555556
SR,Karnataka,7858,250.0,161.7,2016-07-13,Wednesday,July,2016,3,7,Summer,25.741388888888885
SR,Karnataka,8045,0.0,166.0,2016-07-14,Thursday,July,2016,3,7,Summer,25.95236111111111
SR,Karnataka,7980,0.0,169.7,2016-07-15,Friday,July,2016,3,7,Summer,25.920833333333327
SR,Karnataka,7912,0.0,167.1,2016-07-16,Saturday,July,2016,3,7,Summer,25.21180555555555
SR,Karnataka,7423,0.0,157.6,2016-07-17,Sunday,July,2016,3,7,Summer,24.75041666666667
SR,Karnataka,8060,0.0,161.7,2016-07-18,Monday,July,2016,3,7,Summer,24.55041666666666
SR,Karnataka,8302,0.0,159.7,2016-07-19,Tuesday,July,2016,3,7,Summer,24.457361111111112
SR,Karnataka,7860,300.0,157.9,2016-07-20,Wednesday,July,2016,3,7,Summer,24.415694444444448
SR,Karnataka,7187,300.0,151.5,2016-07-21,Thursday,July,2016,3,7,Summer,24.15708333333333
SR,Karnataka,7494,0.0,151.5,2016-07-22,Friday,July,2016,3,7,Summer,24.207083333333347
SR,Karnataka,7329,0.0,150.8,2016-07-23,Saturday,July,2016,3,7,Summer,24.3513888888889
SR,Karnataka,6784,0.0,137.9,2016-07-24,Sunday,July,2016,3,7,Summer,24.484583333333344
SR,Karnataka,7559,0.0,151.4,2016-07-25,Monday,July,2016,3,7,Summer,24.740694444444433
SR,Karnataka,7401,0.0,150.2,2016-07-26,Tuesday,July,2016,3,7,Summer,24.711388888888884
SR,Karnataka,7531,0.0,146.5,2016-07-27,Wednesday,July,2016,3,7,Summer,23.916527777777777
SR,Karnataka,7324,0.0,147.2,2016-07-28,Thursday,July,2016,3,7,Summer,24.187361111111116
SR,Karnataka,7035,300.0,140.0,2016-07-29,Friday,July,2016,3,7,Summer,23.865555555555563
SR,Karnataka,6068,0.0,123.0,2016-07-30,Saturday,July,2016,3,7,Summer,23.634027777777774
SR,Karnataka,6698,0.0,124.3,2016-07-31,Sunday,July,2016,3,7,Summer,23.578333333333333
SR,Karnataka,6696,0.0,135.8,2016-08-01,Monday,August,2016,3,8,Summer,24.084999999999994
SR,Karnataka,7022,0.0,136.7,2016-08-02,Tuesday,August,2016,3,8,Summer,24.255555555555564
SR,Karnataka,7078,0.0,140.2,2016-08-03,Wednesday,August,2016,3,8,Summer,24.412638888888882
SR,Karnataka,7369,0.0,147.9,2016-08-04,Thursday,August,2016,3,8,Summer,24.349722222222216
SR,Karnataka,7382,0.0,151.3,2016-08-05,Friday,August,2016,3,8,Summer,24.857222222222223
SR,Karnataka,7276,0.0,148.3,2016-08-06,Saturday,August,2016,3,8,Summer,24.866249999999997
SR,Karnataka,7000,0.0,146.2,2016-08-07,Sunday,August,2016,3,8,Summer,24.807638888888885
SR,Karnataka,7895,0.0,161.3,2016-08-08,Monday,August,2016,3,8,Summer,25.016944444444448
SR,Karnataka,7975,0.0,168.0,2016-08-09,Tuesday,August,2016,3,8,Summer,25.19361111111111
SR,Karnataka,8306,0.0,173.2,2016-08-10,Wednesday,August,2016,3,8,Summer,25.051527777777775
SR,Karnataka,8471,0.0,177.1,2016-08-11,Thursday,August,2016,3,8,Summer,25.271250000000002
SR,Karnataka,8567,0.0,175.2,2016-08-12,Friday,August,2016,3,8,Summer,25.35819444444444
SR,Karnataka,8092,300.0,173.2,2016-08-13,Saturday,August,2016,3,8,Summer,25.47597222222221
SR,Karnataka,7660,350.0,163.1,2016-08-14,Sunday,August,2016,3,8,Summer,25.10333333333334
SR,Karnataka,7697,0.0,163.7,2016-08-15,Monday,August,2016,3,8,Summer,25.099027777777778
SR,Karnataka,8192,0.0,170.6,2016-08-16,Tuesday,August,2016,3,8,Summer,25.291805555555555
SR,Karnataka,8738,0.0,176.9,2016-08-17,Wednesday,August,2016,3,8,Summer,25.453888888888898
SR,Karnataka,8789,600.0,186.4,2016-08-18,Thursday,August,2016,3,8,Summer,25.521527777777788
SR,Karnataka,8642,0.0,185.1,2016-08-19,Friday,August,2016,3,8,Summer,25.69444444444444
SR,Karnataka,8145,600.0,188.4,2016-08-20,Saturday,August,2016,3,8,Summer,25.87333333333334
SR,Karnataka,8432,500.0,183.6,2016-08-21,Sunday,August,2016,3,8,Summer,26.094305555555554
SR,Karnataka,8563,750.0,187.5,2016-08-22,Monday,August,2016,3,8,Summer,26.135972222222208
SR,Karnataka,8645,0.0,189.0,2016-08-23,Tuesday,August,2016,3,8,Summer,25.802361111111114
SR,Karnataka,8884,0.0,193.9,2016-08-24,Wednesday,August,2016,3,8,Summer,25.49430555555556
SR,Karnataka,9218,180.0,196.7,2016-08-25,Thursday,August,2016,3,8,Summer,25.293055555555554
SR,Karnataka,9103,0.0,197.0,2016-08-26,Friday,August,2016,3,8,Summer,24.933472222222232
SR,Karnataka,8926,0.0,188.3,2016-08-27,Saturday,August,2016,3,8,Summer,25.180972222222216
SR,Karnataka,7847,0.0,175.0,2016-08-28,Sunday,August,2016,3,8,Summer,25.005
SR,Karnataka,8940,200.0,190.7,2016-08-29,Monday,August,2016,3,8,Summer,24.92222222222223
SR,Karnataka,8909,0.0,189.0,2016-08-30,Tuesday,August,2016,3,8,Summer,24.31958333333333
SR,Karnataka,8348,0.0,177.3,2016-08-31,Wednesday,August,2016,3,8,Summer,23.797777777777785
SR,Karnataka,8165,0.0,176.8,2016-09-01,Thursday,September,2016,3,9,Autumn,24.035833333333333
SR,Karnataka,8038,0.0,172.2,2016-09-02,Friday,September,2016,3,9,Autumn,24.190138888888896
SR,Karnataka,8115,0.0,181.8,2016-09-03,Saturday,September,2016,3,9,Autumn,24.046666666666656
SR,Karnataka,8153,0.0,172.3,2016-09-04,Sunday,September,2016,3,9,Autumn,24.422916666666683
SR,Karnataka,8153,0.0,170.7,2016-09-05,Monday,September,2016,3,9,Autumn,24.660416666666666
SR,Karnataka,9135,600.0,190.0,2016-09-06,Tuesday,September,2016,3,9,Autumn,24.51430555555555
SR,Karnataka,9327,0.0,197.4,2016-09-07,Wednesday,September,2016,3,9,Autumn,24.518472222222226
SR,Karnataka,9490,0.0,203.5,2016-09-08,Thursday,September,2016,3,9,Autumn,24.803611111111113
SR,Karnataka,8907,0.0,192.5,2016-09-09,Friday,September,2016,3,9,Autumn,25.26958333333333
SR,Karnataka,9497,0.0,203.4,2016-09-10,Saturday,September,2016,3,9,Autumn,25.02694444444445
SR,Karnataka,9074,0.0,194.6,2016-09-11,Sunday,September,2016,3,9,Autumn,24.23722222222222
SR,Karnataka,9072,0.0,196.8,2016-09-12,Monday,September,2016,3,9,Autumn,24.501805555555556
SR,Karnataka,8675,0.0,193.6,2016-09-13,Tuesday,September,2016,3,9,Autumn,24.460833333333337
SR,Karnataka,8702,300.0,177.5,2016-09-14,Wednesday,September,2016,3,9,Autumn,24.924027777777777
SR,Karnataka,7889,300.0,169.8,2016-09-15,Thursday,September,2016,3,9,Autumn,24.284166666666657
SR,Karnataka,7913,0.0,171.4,2016-09-16,Friday,September,2016,3,9,Autumn,24.845277777777778
SR,Karnataka,7872,0.0,171.4,2016-09-17,Saturday,September,2016,3,9,Autumn,24.762083333333337
SR,Karnataka,7626,0.0,169.8,2016-09-18,Sunday,September,2016,3,9,Autumn,24.56722222222222
SR,Karnataka,8421,0.0,184.2,2016-09-19,Monday,September,2016,3,9,Autumn,24.976111111111113
SR,Karnataka,8457,0.0,183.4,2016-09-20,Tuesday,September,2016,3,9,Autumn,24.52638888888889
SR,Karnataka,8263,0.0,176.8,2016-09-21,Wednesday,September,2016,3,9,Autumn,23.958333333333336
SR,Karnataka,8109,300.0,174.5,2016-09-22,Thursday,September,2016,3,9,Autumn,24.20027777777778
